gender,age,salary,numberOfMonths,city,numberOfActiveDependants,numberOfJobsChanged,avgDuration,status
M,52,20210,382,Aljoubail,0,5,76.4,0
M,62,40679.47,310,Riyadh,0,4,77.5,0
M,57,21137.22,312,Jeddeh,0,4,78,0
M,53,18531,320,Jeddeh,0,3,106.666666666667,0
M,45,11587.5,260,Abha,0,5,52,0
F,52,8580,318,Tabuk,0,2,159,0
M,51,45000,186,Jeddeh,0,4,46.5,0
M,55,20581,357,Dhahran,0,4,89.25,0
M,52,27060,357,Dhahran,0,5,71.4,0
M,53,11474,331,Jeddeh,0,7,47.2857142857143,0
M,54,11355,408,Madinah Almonwarah,0,3,136,0
M,52,15400,245,Jeddeh,0,4,61.25,0
M,54,9000,155,Riyadh,0,8,19.375,0
M,50,41518.75,333,Dhahran,0,4,83.25,0
M,48,10735.04,278,Dammam,0,5,55.6,0
M,58,40006,446,Khobar,3,3,148.666666666667,0
M,54,18918.75,354,Jeddeh,0,6,59,0
M,42,17495,270,Aljoubail,0,2,135,0
M,53,32305,78,Abha,0,5,15.6,0
M,47,21554,316,Aljoubail,0,4,79,0
M,47,12952.5,283,Taif,0,5,56.6,0
M,61,38893.75,451,Dhahran,0,3,150.333333333333,0
M,52,4500,270,Dammam,0,7,38.5714285714286,0
M,53,10978,284,Jeddeh,0,8,35.5,0
M,48,15725,301,Jeddeh,0,3,100.333333333333,0
M,53,10817.5,282,Riyadh,0,4,70.5,0
M,65,6865,252,Buraydah,0,6,42,0
F,50,5375,249,Buraydah,0,4,62.25,0
M,52,5870,328,Dammam,0,2,164,0
M,48,3500,234,Jeddeh,0,9,26,0
M,52,16500,274,Jeddeh,0,3,91.3333333333333,0
M,52,20910,350,Aljoubail,0,4,87.5,0
M,52,25606,350,Dhahran,0,4,87.5,0
F,48,3000,156,Jeddeh,0,5,31.2,0
M,44,8865,309,Buraydah,0,6,51.5,0
M,53,33459.8,315,Aljoubail,0,4,78.75,0
M,48,22922.5,289,Jeddeh,0,5,57.8,0
M,57,29550,435,Dhahran,0,2,217.5,0
M,50,13400,232,Jeddeh,0,9,25.7777777777778,0
M,45,12000,78,Jeddeh,0,4,19.5,0
M,59,11060,291,Riyadh,0,6,48.5,0
M,44,14450,299,Jeddeh,0,3,99.6666666666667,0
M,50,19438,291,Riyadh,0,4,72.75,0
M,42,3000,95,Riyadh,0,3,31.6666666666667,0
M,50,12375,274,Dammam,0,10,27.4,0
M,55,7525,387,Jeddeh,0,3,129,0
M,47,20525,270,Jeddeh,0,2,135,0
M,56,4000,45,Jeddeh,0,2,22.5,0
M,55,45000,325,Jeddeh,0,6,54.1666666666667,0
M,53,3300,344,Makkah,0,4,86,0
M,50,16255,310,Jeddeh,0,7,44.2857142857143,0
M,45,11600,259,Riyadh,0,4,64.75,0
M,53,73952.5,316,Riyadh,0,4,79,0
F,53,3000,205,Jeddeh,0,7,29.2857142857143,0
M,49,4402,275,Jeddeh,0,3,91.6666666666667,0
M,62,7318,246,Jeddeh,0,4,61.5,0
M,54,7775,332,Madinah Almonwarah,0,5,66.4,0
M,44,12566.25,262,Jeddeh,0,4,65.5,0
M,51,49846.25,339,Jeddeh,0,2,169.5,0
M,51,58440,286,Riyadh,0,4,71.5,0
M,49,6000,193,Aljoubail,0,10,19.3,0
M,55,4166.25,72,Dammam,0,4,18,0
M,55,26012.5,393,Riyadh,0,4,98.25,0
M,51,9375,268,Riyadh,0,4,67,0
M,54,3000,200,Khobar,0,9,22.2222222222222,0
M,52,11267.5,330,Dammam,0,4,82.5,0
M,47,17965,307,Dammam,0,5,61.4,0
M,52,8580,258,Dammam,0,2,129,0
M,49,8000,280,Taif,0,3,93.3333333333333,0
M,44,33189,259,Aljoubail,0,2,129.5,0
M,58,56250,332,Jeddeh,0,5,66.4,0
M,45,6930,244,Khobar,0,5,48.8,0
M,46,7500,108,Jeddeh,0,4,27,0
M,52,25358.75,315,Alkhafji,0,3,105,0
F,54,5870,302,Makkah,0,5,60.4,0
M,46,8365,193,Jeddeh,0,6,32.1666666666667,0
M,59,30593.75,328,Aljoubail,0,5,65.6,0
M,53,18500,361,Aljoubail,0,8,45.125,0
M,42,9644.51,262,Riyadh,0,3,87.3333333333333,0
M,60,22675,467,Dhahran,0,2,233.5,0
M,50,36312.5,350,Dhahran,0,4,87.5,0
M,55,7350,330,Jeddeh,0,5,66,0
F,63,20425,319,Jeddeh,0,6,53.1666666666667,0
F,58,18570.07,409,Jeddeh,0,6,68.1666666666667,0
M,59,50656,431,Dhahran,0,8,53.875,0
M,47,27932.5,277,Riyadh,0,5,55.4,0
M,51,23137.5,351,Dhahran,0,4,87.75,0
M,51,30962.5,362,Dhahran,0,2,181,0
M,50,16875,355,Dammam,0,3,118.333333333333,0
M,45,5305,65,Riyadh,0,5,13,0
M,47,11000,214,Riyadh,0,8,26.75,0
M,63,41666.7,325,Jeddeh,1,10,32.5,0
M,47,13320,288,Riyadh,0,6,48,0
M,53,3000,162,Makkah,0,2,81,0
M,45,3000,273,Madinah Almonwarah,0,6,45.5,0
M,65,18750,96,Riyadh,0,2,48,0
M,61,38762.5,460,Dhahran,0,2,230,0
M,52,9375,240,Khobar,2,12,20,0
M,50,55450,311,Dhahran,0,6,51.8333333333333,0
M,53,36162.5,370,Yanba a,0,3,123.333333333333,0
M,52,3000,46,Khobar,0,5,9.2,0
M,58,6125,359,Tabuk,0,5,71.8,0
M,51,18650,281,Jeddeh,0,4,70.25,0
M,44,14098.75,261,Riyadh,0,8,32.625,0
M,53,36775,284,Riyadh,0,8,35.5,0
M,49,13870,287,Riyadh,0,2,143.5,0
M,60,19862.5,493,Dhahran,0,2,246.5,0
F,54,15644,315,Tabuk,0,3,105,0
M,58,42606.67,360,Riyadh,3,10,36,0
M,56,12457,294,Riyadh,0,6,49,0
M,53,41930,318,Madinah Almonwarah,0,4,79.5,0
M,69,3000,75,Almajma ah,0,2,37.5,0
M,58,30785,455,Aljoubail,0,4,113.75,0
M,52,2000,52,Alahsa,0,3,17.3333333333333,0
M,46,8310,163,Riyadh,0,3,54.3333333333333,0
M,53,3000,151,Khobar,0,4,37.75,0
M,52,19790,387,Alahsa,0,2,193.5,0
M,45,18711,297,Riyadh,0,6,49.5,0
M,53,26625,322,Dhahran,0,5,64.4,0
M,50,49131,279,Dhahran,0,4,69.75,0
M,54,3000,45,Riyadh,0,2,22.5,0
M,53,30560,365,Aljoubail,0,9,40.5555555555556,0
M,58,6535,459,Alahsa,0,2,229.5,0
M,55,19862.5,386,Alahsa,0,4,96.5,0
M,52,39109,294,Dammam,0,3,98,0
M,54,35129.59,290,Jeddeh,0,6,48.3333333333333,0
M,56,13125,285,Jeddeh,0,7,40.7142857142857,0
M,58,1500,192,Jeddeh,0,9,21.3333333333333,0
M,45,1100,275,Alahsa,0,8,34.375,0
M,48,3000,126,Jeddeh,0,6,21,0
M,51,22675,365,Dhahran,0,2,182.5,0
M,56,26314.17,416,Jeddeh,3,11,37.8181818181818,0
M,56,10978.75,110,Riyadh,0,4,27.5,0
M,65,3625,128,Jeddeh,0,7,18.2857142857143,0
M,55,7700,218,Madinah Almonwarah,0,11,19.8181818181818,0
M,56,45000,342,Dhahran,0,11,31.0909090909091,0
M,54,10228,353,Jeddeh,0,3,117.666666666667,0
M,52,4000,332,Jeddeh,0,14,23.7142857142857,0
M,51,8580,370,Dammam,0,2,185,0
M,60,4625,215,Buraydah,0,3,71.6666666666667,0
M,52,53548.75,281,Jeddeh,0,4,70.25,0
M,56,34050,343,Dhahran,0,2,171.5,0
M,54,21715.29,328,Riyadh,0,6,54.6666666666667,0
M,53,15440.83,188,Riyadh,0,11,17.0909090909091,0
M,51,45000,173,Jeddeh,0,3,57.6666666666667,0
M,50,49500,293,Jeddeh,0,10,29.3,0
M,52,7500,259,Riyadh,0,6,43.1666666666667,0
M,50,35276.25,307,Kharj,0,13,23.6153846153846,0
M,53,23706,359,Dhahran,0,4,89.75,0
M,54,9412.39,380,Riyadh,0,5,76,0
M,52,39087.5,309,Riyadh,0,3,103,0
M,56,1500,384,Jeddeh,0,9,42.6666666666667,0
M,54,7845,329,Riyadh,0,2,164.5,0
M,52,25537.5,350,Dhahran,0,4,87.5,0
M,48,1500,301,Riyadh,0,7,43,0
M,53,16622.09,306,Riyadh,0,5,61.2,0
M,52,28865,312,Jeddeh,0,2,156,0
M,51,18482.54,281,Taif,0,6,46.8333333333333,0
M,46,21057.58,264,Riyadh,0,8,33,0
M,42,2333.33,6,Riyadh,0,1,6,0
M,78,3659,164,Jeddeh,0,3,54.6666666666667,0
M,52,3300,344,Alahsa,0,12,28.6666666666667,0
M,53,37190.56,271,Khobar,0,2,135.5,0
M,53,40279,304,Riyadh,0,2,152,0
M,47,5500,259,Dammam,0,5,51.8,0
M,54,24000,299,Riyadh,0,5,59.8,0
M,59,41650,446,Dhahran,0,2,223,0
M,56,20850,365,Dhahran,0,2,182.5,0
M,54,6894,329,Riyadh,0,9,36.5555555555556,0
M,52,32511.25,208,Dammam,0,9,23.1111111111111,0
M,57,31962.5,460,Dhahran,0,2,230,0
M,56,47118.75,437,Dhahran,0,4,109.25,0
M,53,16343.36,311,Makkah,0,5,62.2,0
M,50,11495,337,Khobar,0,5,67.4,0
M,46,3750,238,Khobar,0,10,23.8,0
M,53,17357.76,264,Makkah,0,5,52.8,0
M,51,13487.88,247,Riyadh,0,5,49.4,0
M,61,7110,281,Buraydah,0,9,31.2222222222222,0
M,53,18666,324,Aljoubail,0,3,108,0
M,53,16374,283,Aljoubail,0,5,56.6,0
M,51,10587.5,331,Khobar,0,5,66.2,0
M,40,30042,293,Riyadh,0,10,29.3,0
M,53,45000,318,Riyadh,0,6,53,0
F,52,3000,91,Jeddeh,0,3,30.3333333333333,0
M,52,22675,352,Dhahran,0,4,88,0
M,52,25160,391,Makkah,0,5,78.2,0
M,48,10863,249,Riyadh,0,7,35.5714285714286,0
M,51,40885,308,Riyadh,0,2,154,0
M,55,45000,266,Qasser Alqasem,0,6,44.3333333333333,0
M,59,31893.75,425,Dhahran,0,4,106.25,0
M,54,36312.5,345,Dhahran,0,3,115,0
M,50,39559.05,278,Riyadh,0,2,139,0
M,52,12756.25,372,Jeddeh,0,4,93,0
M,62,9058.02,360,Riyadh,3,15,24,0
M,51,14764,353,Dhahran,0,4,88.25,0
M,48,2600,74,Dammam,0,2,37,0
M,57,4737,190,Jeddeh,0,6,31.6666666666667,0
M,50,3000,126,Khobar,0,8,15.75,0
M,52,10345,324,Jeddeh,0,2,162,0
M,56,22468.75,384,Jeddeh,0,3,128,0
M,50,13210,314,Jeddeh,0,5,62.8,0
F,51,41325,271,Riyadh,0,3,90.3333333333333,0
M,53,13494,272,Riyadh,0,3,90.6666666666667,0
M,58,41331,444,Dhahran,0,2,222,0
M,60,42493.75,471,Dhahran,0,7,67.2857142857143,0
M,60,8335,345,Alahsa,0,4,86.25,0
M,52,10000,112,Makkah,0,3,37.3333333333333,0
M,54,3000,232,Khobar,0,12,19.3333333333333,0
M,56,36312.5,422,Dammam,0,3,140.666666666667,0
M,57,41650,455,Dhahran,0,2,227.5,0
M,46,5000,147,Dhahran,0,17,8.64705882352941,0
M,48,5000,21,Madinah Almonwarah,0,3,7,0
M,52,22068,337,Dammam,0,3,112.333333333333,0
M,55,17112.5,336,Dhahran,0,2,168,0
M,53,35537.5,390,Khobar,0,4,97.5,0
M,45,23143.75,260,Dhahran,0,3,86.6666666666667,0
M,51,50725,307,Yanba a,0,6,51.1666666666667,0
M,52,45000,147,Riyadh,0,5,29.4,0
M,57,4000,3,Riyadh,0,3,1,0
M,42,7350,256,Khobar,0,6,42.6666666666667,0
M,55,44385,338,Abqeeq,0,6,56.3333333333333,0
M,45,26848,265,Aljoubail,0,2,132.5,0
M,54,3630,385,Riyadh,0,4,96.25,0
M,52,26012.5,359,Dhahran,0,5,71.8,0
M,56,10155,378,Alahsa,0,7,54,0
M,56,3750,235,Jeddeh,0,10,23.5,0
M,47,13365,200,Riyadh,0,5,40,0
M,43,13653.5,264,Aljoubail,0,0,0,0
M,54,57998.75,346,Jeddeh,0,4,86.5,0
M,53,19749.44,366,Dammam,0,4,91.5,0
M,54,13000,266,Riyadh,0,3,88.6666666666667,0
M,54,40428,435,Aljoubail,0,3,145,0
M,56,6050,342,Riyadh,3,8,42.75,0
M,57,53250,321,Jeddeh,0,3,107,0
M,47,17216.25,330,Jeddeh,0,3,110,0
M,51,3000,168,Alahsa,0,2,84,0
M,54,22363.83,303,Jeddeh,0,6,50.5,0
M,48,11305,324,Alahsa,0,3,108,0
M,57,45375,335,Makkah,0,3,111.666666666667,0
M,52,42134,263,Dammam,0,5,52.6,0
M,58,44325,380,Dhahran,0,2,190,0
M,56,16837.5,385,Khobar,0,2,192.5,0
M,59,41650,435,Jeddeh,0,4,108.75,0
M,52,36093.75,350,Dhahran,0,8,43.75,0
M,59,4630,292,Jeddeh,0,10,29.2,0
M,53,32043.75,316,Dhahran,0,4,79,0
M,53,1500,371,Jeddeh,0,6,61.8333333333333,0
M,53,10565,182,Riyadh,0,10,18.2,0
M,49,14889,295,Jeddeh,0,4,73.75,0
M,48,17670,291,Khobar,0,3,97,0
M,46,18651,315,Dammam,0,5,63,0
M,60,45000,114,Jeddeh,0,2,57,0
M,45,21215,295,Dammam,0,4,73.75,0
M,53,4000,216,RasTanorh,0,8,27,0
M,48,14481,330,Jeddeh,0,3,110,0
M,45,17711,269,Taif,0,7,38.4285714285714,0
M,57,49209.56,333,Makkah,0,6,55.5,0
M,49,5500,88,Makkah,0,2,44,0
M,53,33028.33,79,Jeddeh,0,4,19.75,0
M,76,37450,185,Riyadh,3,3,61.6666666666667,0
M,53,12955,408,Madinah Almonwarah,0,3,136,0
M,61,54481,453,Dhahran,0,2,226.5,0
M,55,3750,138,Dammam,0,3,46,0
M,54,52168.75,322,Dhahran,0,4,80.5,0
M,60,26012.5,447,Dhahran,0,4,111.75,0
M,55,6600,347,Dammam,0,10,34.7,0
M,47,10607,302,Dammam,0,3,100.666666666667,0
M,61,4500,272,Dhahran,0,10,27.2,0
M,42,22603,258,Aljoubail,0,5,51.6,0
M,52,4990,138,Jeddeh,0,5,27.6,0
M,54,3862.5,64,Jeddeh,0,2,32,0
M,53,3500,4,Dhahran,0,5,0.8,0
M,52,3000,44,Bahrah,0,5,8.8,0
M,57,47362.5,432,Dhahran,0,4,108,0
M,45,5407.5,257,Alahsa,0,3,85.6666666666667,0
M,55,3200,118,Khobar,0,2,59,0
M,52,62781.13,381,Dammam,0,4,95.25,0
M,52,9395,336,Alahsa,0,2,168,0
M,55,15572,257,Riyadh,0,3,85.6666666666667,0
M,43,8993.75,216,Riyadh,0,6,36,0
M,49,4000,328,Dammam,0,3,109.333333333333,0
M,52,4573,172,Dammam,0,3,57.3333333333333,0
M,47,3000,224,Riyadh,0,5,44.8,0
M,51,7821,177,Riyadh,0,8,22.125,0
M,52,32656,329,Dhahran,0,2,164.5,0
M,48,34581,341,Dhahran,0,4,85.25,0
M,52,4500,159,Riyadh,0,7,22.7142857142857,0
M,42,3000,215,Abqeeq,0,5,43,0
M,57,31962.5,438,Dhahran,0,2,219,0
M,52,3000,37,Makkah,0,3,12.3333333333333,0
M,48,4684,247,Jeddeh,0,7,35.2857142857143,0
M,52,4000,44,Jeddeh,0,2,22,0
M,49,16856.67,338,Jeddeh,0,4,84.5,0
M,47,17300,138,Jeddeh,0,10,13.8,0
M,54,53538,249,Tabuk,0,3,83,0
M,57,3000,340,Aljoubail,0,3,113.333333333333,0
M,56,20550,389,Tabuk,0,9,43.2222222222222,0
M,54,23912.5,344,Aljoubail,0,6,57.3333333333333,0
M,47,23618.75,328,Dhahran,0,4,82,0
M,69,19329,318,Dammam,4,2,159,0
M,46,29600.77,195,Makkah,0,7,27.8571428571429,0
F,55,3000,100,Dammam,0,6,16.6666666666667,0
M,47,29425,232,Khobar,0,5,46.4,0
M,50,45000,208,Riyadh,0,7,29.7142857142857,0
M,55,15000,267,Riyadh,0,2,133.5,0
M,52,31052,275,Alahsa,0,3,91.6666666666667,0
M,51,56250,315,Dhahran,0,4,78.75,0
M,45,11126.19,283,Alahsa,0,4,70.75,0
M,44,18388,268,Aljoubail,0,2,134,0
M,53,11375,383,Makkah,0,4,95.75,0
M,54,8800,45,Riyadh,0,3,15,0
M,65,8580,282,Riyadh,0,4,70.5,0
M,47,27056,336,Dhahran,0,4,84,0
M,66,8090,272,Alahsa,0,4,68,0
M,47,13822.5,285,Tabuk,0,4,71.25,0
M,55,25222.58,393,Riyadh,3,14,28.0714285714286,0
M,58,12565,270,Khamais Moshait,0,3,90,0
M,55,14855.54,354,Riyadh,2,7,50.5714285714286,0
M,43,4000,257,Jeddeh,0,4,64.25,0
M,58,18290,408,Jeddeh,0,3,136,0
M,57,4159,394,Jeddeh,0,5,78.8,0
M,53,29743.75,365,Dhahran,0,2,182.5,0
M,59,3000,101,Dammam,0,6,16.8333333333333,0
M,53,10450,308,Abha,0,5,61.6,0
M,53,21168.75,375,Dhahran,0,2,187.5,0
M,47,25662.5,314,Dhahran,0,4,78.5,0
M,54,47362.5,395,Dhahran,0,6,65.8333333333333,0
M,53,35686.66,190,Riyadh,0,6,31.6666666666667,0
M,53,31962.5,342,Dhahran,0,4,85.5,0
M,57,29431,439,Dhahran,0,2,219.5,0
M,52,10012.5,343,Jeddeh,0,2,171.5,0
M,50,45000,293,Dhahran,0,7,41.8571428571429,0
M,52,29243.75,339,Dhahran,0,4,84.75,0
M,57,20127.19,408,Jeddeh,3,8,51,0
M,53,26347.05,215,Riyadh,0,2,107.5,0
M,55,5705,298,Dammam,0,2,149,0
M,54,25991.67,310,Jeddeh,0,6,51.6666666666667,0
M,52,19762.5,284,Dhahran,0,2,142,0
M,57,46112.5,394,Jeddeh,0,3,131.333333333333,0
M,56,32264,414,Riyadh,0,4,103.5,0
M,52,8580,286,Riyadh,0,5,57.2,0
M,52,56250,329,Dammam,0,10,32.9,0
M,52,49500,328,Riyadh,0,4,82,0
M,51,25816.25,352,Aljoubail,0,2,176,0
M,56,22075,392,Dammam,0,5,78.4,0
M,42,19493,242,Riyadh,0,3,80.6666666666667,0
M,53,29400,218,Riyadh,0,9,24.2222222222222,0
M,51,6188.67,140,Riyadh,0,6,23.3333333333333,0
M,54,14784.64,212,Dhahran,0,3,70.6666666666667,0
M,52,40973,330,Riyadh,0,5,66,0
M,52,8580,357,Buraydah,0,2,178.5,0
M,64,16710,472,Dammam,4,4,118,0
M,50,11585,336,Dammam,0,2,168,0
M,46,14187.5,285,Dhahran,0,2,142.5,0
M,56,27230,382,Aljoubail,0,5,76.4,0
M,49,17939.46,308,Yanba a Alsyenayeah,0,4,77,0
M,52,3987.5,182,Dammam,0,10,18.2,0
M,41,4375,59,Riyadh,0,2,29.5,0
M,52,41875,326,Jeddeh,0,3,108.666666666667,0
M,47,35887.5,317,Dammam,0,5,63.4,0
M,45,7074.1,286,Jeddeh,0,3,95.3333333333333,0
M,54,38661.67,219,Jeddeh,0,2,109.5,0
M,60,5305,257,Alahsa,0,3,85.6666666666667,0
M,50,23010,324,Makkah,0,3,108,0
M,46,6250,260,Dammam,0,3,86.6666666666667,0
F,50,20593,245,Makkah,0,4,61.25,0
M,46,3000,245,Riyadh,0,4,61.25,0
M,45,6000,103,Jeddeh,0,7,14.7142857142857,0
F,47,10312.5,269,Jeddeh,0,3,89.6666666666667,0
M,46,22053.81,260,Abha,0,2,130,0
M,48,40806,333,Dhahran,0,4,83.25,0
M,52,36362.5,283,Dammam,0,3,94.3333333333333,0
M,55,5870,308,Dammam,0,2,154,0
F,53,3160,283,Jeddeh,0,4,70.75,0
M,49,3300,268,Jeddeh,0,4,67,0
M,43,4892.3,211,Jeddeh,0,6,35.1666666666667,0
M,42,27016.25,237,Jeddeh,0,5,47.4,0
M,52,16905,294,Jeddeh,0,3,98,0
M,45,3000,13,Alahsa,0,3,4.33333333333333,0
M,63,45000,349,Riyadh,3,5,69.8,0
M,61,18740,326,Jeddeh,3,4,81.5,0
M,53,62444,261,Jeddeh,0,7,37.2857142857143,0
M,55,5000,280,Riyadh,0,3,93.3333333333333,0
M,54,13133,380,Jeddeh,0,15,25.3333333333333,0
M,49,6250,263,Safwa,0,5,52.6,0
M,43,6500,268,Dammam,0,9,29.7777777777778,0
M,52,19862.5,381,Riyadh,0,4,95.25,0
M,53,20034,329,Jeddeh,0,5,65.8,0
M,54,42925,304,Yanba a Alsyenayeah,0,4,76,0
M,44,19783.88,243,Dammam,0,8,30.375,0
M,48,29389,258,Riyadh,0,3,86,0
M,48,45000,134,Riyadh,0,3,44.6666666666667,0
M,61,3000,220,Riyadh,0,4,55,0
M,45,36231.25,271,Dammam,0,3,90.3333333333333,0
M,61,5000,449,Dammam,1,6,74.8333333333333,0
M,60,56250,420,Riyadh,0,7,60,0
M,53,25459,380,Madinah Almonwarah,2,4,95,0
M,55,7580,390,Dammam,0,5,78,0
M,54,31250,270,Jeddeh,0,7,38.5714285714286,0
M,52,1500,349,Riyadh,0,6,58.1666666666667,0
M,58,16981,374,Jeddeh,0,5,74.8,0
M,56,11640.38,227,Makkah,0,4,56.75,0
M,51,27762.5,321,Dhahran,0,4,80.25,0
M,45,6759.38,214,Jeddeh,0,5,42.8,0
M,52,42180,299,Riyadh,0,4,74.75,0
M,52,10680,252,Taif,0,3,84,0
M,70,3050,72,Jeddeh,0,2,36,0
M,59,26012.5,429,Dhahran,0,2,214.5,0
M,56,7090,399,Dammam,0,3,133,0
M,45,5000,251,Riyadh,0,9,27.8888888888889,0
M,54,14764,340,Riyadh,0,10,34,0
M,53,14245,375,Dammam,0,3,125,0
M,55,59113.04,270,Riyadh,0,3,90,0
M,54,33532,340,Aljoubail,0,3,113.333333333333,0
M,57,47362.5,422,Dhahran,0,2,211,0
F,37,1500,69,Riyadh,0,5,13.8,0
M,61,26012.5,485,Dhahran,0,2,242.5,0
M,50,11875,260,Jeddeh,0,3,86.6666666666667,0
M,52,45000,264,Jeddeh,0,3,88,0
M,52,14045,260,Riyadh,0,7,37.1428571428571,0
M,53,29327.43,362,Riyadh,0,5,72.4,0
M,57,3000,60,Jeddeh,0,3,20,0
M,51,6257.67,279,Jeddeh,0,4,69.75,0
M,45,12610,255,Jeddeh,0,8,31.875,0
M,49,35000,198,Jeddeh,0,10,19.8,0
M,48,21456,312,Jeddeh,0,3,104,0
M,51,27990,313,Dhahran,0,5,62.6,0
M,54,3700,40,Jeddeh,0,5,8,0
M,55,19873.85,341,Tabuk,0,5,68.2,0
M,59,3000,182,Jeddeh,0,5,36.4,0
M,52,7200,313,Yanba a Alsyenayeah,3,7,44.7142857142857,0
M,57,23187.5,366,Jeddeh,0,9,40.6666666666667,0
M,60,13068.75,363,Jeddeh,0,6,60.5,0
M,42,6375,256,Dammam,0,9,28.4444444444444,0
M,58,22675,469,Jeddeh,0,4,117.25,0
M,55,47362.5,354,Jeddeh,0,3,118,0
M,57,4000,61,Buraydah,0,5,12.2,0
M,52,17075,260,Riyadh,0,5,52,0
M,48,24964,316,Tabuk,0,4,79,0
M,59,18406,465,Alahsa,0,2,232.5,0
M,52,20770,362,Aljoubail,0,5,72.4,0
M,53,49313.75,323,Riyadh,0,3,107.666666666667,0
M,52,24621.83,328,Albahah,0,7,46.8571428571429,0
M,53,10162,338,Riyadh,0,8,42.25,0
M,49,43650,327,Buraydah,6,10,32.7,0
M,49,3000,297,Dammam,0,8,37.125,0
M,47,10295,303,Khobar,0,5,60.6,0
M,52,23106,375,Jeddeh,0,5,75,0
M,39,16637.5,258,Jeddeh,0,5,51.6,0
M,58,3000,119,Jeddeh,0,3,39.6666666666667,0
M,53,5325,373,Jeddeh,0,2,186.5,0
M,45,28933.33,278,Aljoubail,0,4,69.5,0
M,44,18375,267,Riyadh,0,3,89,0
M,50,6359,288,Dammam,0,2,144,0
M,54,42543,299,Jeddeh,0,3,99.6666666666667,0
M,53,22255,327,Yanba a Alsyenayeah,0,4,81.75,0
M,50,45000,193,Riyadh,0,4,48.25,0
M,52,18000,338,Jeddeh,0,9,37.5555555555556,0
F,47,19295,253,Jeddeh,0,4,63.25,0
M,42,9568.75,201,Khobar,0,5,40.2,0
M,47,25000,276,Riyadh,0,5,55.2,0
M,51,45000,335,Jeddeh,0,8,41.875,0
M,53,54450,362,Riyadh,0,4,90.5,0
M,52,5313,260,Jeddeh,0,4,65,0
M,52,22675,316,Jeddeh,0,3,105.333333333333,0
M,79,8580,423,Dammam,0,3,141,0
M,43,7980,262,Riyadh,0,6,43.6666666666667,0
M,52,7962.96,254,Khobar,0,6,42.3333333333333,0
M,52,5000,221,Makkah,0,5,44.2,0
M,53,3250,189,Khobar,0,4,47.25,0
M,58,21805,331,Jeddeh,0,7,47.2857142857143,0
M,55,3000,195,Makkah,0,6,32.5,0
M,67,8580,302,Taif,0,3,100.666666666667,0
M,61,24287.5,458,Dhahran,0,2,229,0
M,53,43750,384,Jeddeh,0,10,38.4,0
F,48,24115,279,Riyadh,0,5,55.8,0
M,67,3000,433,Khobar,2,3,144.333333333333,0
M,42,1500,230,Khobar,0,10,23,0
M,58,3000,252,Khobar,0,4,63,0
M,53,8580,353,Onaizah,0,4,88.25,0
M,59,4500,365,Alahsa,0,4,91.25,0
M,49,14959.15,264,Riyadh,0,4,66,0
M,52,20204,323,Taif,0,3,107.666666666667,0
M,54,31962.5,361,Dammam,0,3,120.333333333333,0
M,45,16370,302,Khobar,0,3,100.666666666667,0
M,53,8500,260,Khobar,0,5,52,0
M,53,11632.5,303,Dammam,0,6,50.5,0
M,46,21000,359,Buraydah,0,6,59.8333333333333,0
M,51,26012.5,374,Dhahran,0,3,124.666666666667,0
M,52,48582,278,Riyadh,0,2,139,0
M,53,16375,220,Dammam,0,10,22,0
M,53,7150,332,Riyadh,0,3,110.666666666667,0
M,41,13468.75,270,Dammam,0,4,67.5,0
M,52,22926.25,356,Madinah Almonwarah,0,6,59.3333333333333,0
M,58,7845,368,Arar,0,2,184,0
M,53,19862.5,363,Dhahran,0,2,181.5,0
M,61,1500,192,Riyadh,0,13,14.7692307692308,0
M,50,23415,343,Riyadh,0,2,171.5,0
M,59,17766,276,Riyadh,0,7,39.4285714285714,0
M,54,10950,40,Riyadh,0,2,20,0
M,56,22675,337,Dhahran,0,2,168.5,0
M,47,17938,290,Dammam,0,3,96.6666666666667,0
M,47,18125,271,Dammam,0,3,90.3333333333333,0
M,57,36568.75,378,Jeddeh,0,3,126,0
M,55,19118.75,306,Jeddeh,0,5,61.2,0
M,46,48087.5,267,Dhahran,0,4,66.75,0
M,56,22445,172,Riyadh,0,2,86,0
M,54,4392.3,272,Jeddeh,0,12,22.6666666666667,0
M,47,8762.5,299,Dhahran,0,8,37.375,0
M,64,3000,25,Alssyah,0,3,8.33333333333333,0
M,49,24633.75,318,Riyadh,0,4,79.5,0
M,53,24456.25,398,Jeddeh,0,2,199,0
M,63,36647.8,411,Jeddeh,0,6,68.5,0
M,45,3000,166,Dammam,0,10,16.6,0
M,40,3500,204,Dammam,0,17,12,0
M,46,12937.5,281,Jeddeh,0,5,56.2,0
M,47,26155,250,Aljoubail,0,3,83.3333333333333,0
M,49,12223.75,328,Jeddeh,0,8,41,0
M,48,20718.75,246,Jeddeh,0,4,61.5,0
M,48,6391.25,171,Jeddeh,0,5,34.2,0
M,49,43278.67,324,Aljoubail,0,5,64.8,0
M,48,24768.75,328,Dhahran,0,4,82,0
M,50,3870,170,Jeddeh,0,11,15.4545454545455,0
M,49,21904,286,Yanba a,0,2,143,0
M,53,56250,334,Dhahran,0,6,55.6666666666667,0
M,52,31962.5,363,Dhahran,0,2,181.5,0
M,52,19252.5,330,Aljoubail,0,4,82.5,0
M,53,1500,350,Jeddeh,0,3,116.666666666667,0
